Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,106.5,0,0,3,3,0,1,0,LOW,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,83,0,0,3,1,0,2,0,HIGH,May,3,3,7,11,New_Visitor,FALSE,FALSE
0,0,0,0,89,2,0.014367816,2,0,HIGH,May,2,2,6,11,Returning_Visitor,FALSE,FALSE
1,537,0,0,14,3,0,2,9407538462,LOW,May,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,1,0.04,3,0,HIGH,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
8,2119642857,0,0,26,1,0.017283951,1,0,HIGH,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
4,69,1,537,42,3,0.004255319,1,0,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,2,0.009756098,1,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,19.5,0,0,16,2,0,0,0,LOW,May,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,3,0,0,0,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
3,55,0,0,48,2,0.015833333,0,0,LOW,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,58,2,0.007142857,1,0,HIGH,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0.04,3,0,LOW,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,20,3,0.05,3,0,HIGH,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
6,175,1,10,25,3,0.007692308,2,0,LOW,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,0,LOW,May,2,7,3,11,Returning_Visitor,TRUE,FALSE
3,81,0,0,19,3,0,0,0,LOW,May,3,2,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,0,0.183333333,3,0,HIGH,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
7,1068285714,0,0,181,3,0,0,1129607044,LOW,May,4,1,3,4,Returning_Visitor,TRUE,FALSE
10,1617083333,1,0,126,2,0.004511278,1,2776907268,HIGH,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,5033333333,0,0,21,3,0,0,0,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
5,7668333333,0,0,37,2,0,0,4966307692,LOW,May,4,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,42,3,0.009340659,2,0,LOW,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3,0.018181818,2,0,HIGH,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
3,2933333333,0,0,35,1,0.011428571,1,0,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,62,2,0.004918033,1,0,LOW,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,1,20,13,3,0.028571429,2,0,LOW,May,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1,0.055555556,3,0,HIGH,May,2,6,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,3,0,1,0,LOW,May,3,3,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0.05,2,0,NORMAL,May,1,2,1,4,Returning_Visitor,FALSE,FALSE
4,130.5,0,0,6,3,0,2,0,LOW,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
11,1215333333,0,0,26,2,0.014193548,2,1955501935,LOW,May,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,0,0,1,0,LOW,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,0,0.044444444,3,0,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,0,0.042857143,3,0,HIGH,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,69,0,0,25,3,0,1,0,LOW,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,3,0,1,239.98,LOW,May,2,2,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,3,0.006896552,1,0,LOW,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,3,0,2,0,LOW,May,2,6,6,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,34,3,0.00625,2,0,HIGH,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
2,7,1,0,79,3,0.017761848,2,0,HIGH,May,2,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,1,0.009090909,1,0,LOW,May,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0,1,0,LOW,May,1,8,6,6,New_Visitor,FALSE,FALSE
2,37,0,0,28,2,0.007142857,1,5569285714,LOW,May,2,2,2,11,Returning_Visitor,TRUE,FALSE
2,57.5,0,0,10,3,0.047619048,3,0,LOW,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
3,1486666667,0,0,23,3,0.033333333,2,2561645833,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,3,0.038095238,2,1255885714,LOW,May,2,2,7,2,Returning_Visitor,FALSE,TRUE
8,1523333333,0,0,25,3,0,0,0,LOW,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
7,4052583333,1,88,22,3,0.007692308,0,0,LOW,May,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,1,0,0,0,LOW,May,2,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,11,1,0,2,0,HIGH,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,60,1,15,26,3,0,0,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2,0.066666667,3,0,HIGH,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,193.25,106,3,0.008878505,1,0,HIGH,May,3,2,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,0,0,2,0,LOW,May,4,2,3,1,Returning_Visitor,FALSE,FALSE
1,294,0,0,12,1,0,2,2622981818,LOW,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
2,28,0,0,42,2,0,0,8004344186,LOW,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0,3,0,LOW,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,3,0,1,0,NORMAL,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,76,35,2,0,0,3927145714,LOW,May,2,6,6,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,0,0.05,3,0,LOW,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1,0.022222222,3,0,LOW,May,2,6,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,HIGH,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,3,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.1,3,0,LOW,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
4,99.5,0,0,46,3,0,0,0,LOW,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
2,70,0,0,11,3,0.014285714,1,0,LOW,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,2,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.12,3,0,HIGH,May,2,5,3,6,Returning_Visitor,FALSE,FALSE
12,6379388889,0,0,61,2,0.025147059,1,0,LOW,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0,0,0,NORMAL,May,2,2,3,13,New_Visitor,FALSE,FALSE
0,0,0,0,8,0,0,0,0,NORMAL,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
7,84.55,0,0,48,3,0,2,8781144231,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,3,0.022222222,2,0,HIGH,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
9,3818666667,1,33,38,2,0.004444444,0,2967493333,LOW,May,2,2,1,2,New_Visitor,FALSE,FALSE
8,2368333333,0,0,20,3,0.00952381,1,1739171429,LOW,May,3,2,3,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,47,3,0.042553191,2,0,LOW,May,3,2,6,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,18,1,0.011111111,1,0,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,22,0,0,22,3,0.04375,3,0,HIGH,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
5,244.5,0,0,21,3,0.004,0,4186896,LOW,May,3,3,1,4,Returning_Visitor,FALSE,TRUE
4,109,2,34,30,2,0.0125,1,0,LOW,May,2,2,6,4,Returning_Visitor,TRUE,FALSE
2,180.5,0,0,12,3,0,1,0,LOW,May,1,1,3,3,New_Visitor,FALSE,FALSE
17,5920014006,4,1360,157,3,0.002692308,0,2917518089,HIGH,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
3,335,0,0,6,1,0,1,0,HIGH,May,3,3,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,2,0.04,3,0,LOW,May,1,8,4,11,Returning_Visitor,TRUE,FALSE
1,58,0,0,2,0,0,3,0,LOW,May,3,2,3,19,New_Visitor,TRUE,FALSE
0,0,0,0,19,3,0,0,0,HIGH,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
10,118,0,0,85,2,0,0,0,LOW,May,2,4,3,2,New_Visitor,FALSE,FALSE
3,41,0,0,32,1,0.014705882,1,0,LOW,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
9,269.8,0,0,112,2,0,0,6043385263,NORMAL,May,2,2,4,3,Returning_Visitor,FALSE,TRUE
1,15,0,0,29,3,0.024074074,2,0,LOW,May,2,5,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,46,2,0.034782609,2,0,HIGH,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,97,0,0,22,3,0.009090909,0,0,LOW,May,1,1,6,4,New_Visitor,TRUE,FALSE
16,235.25,1,4666666667,74,3,0.004819277,1,1067331708,HIGH,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,NORMAL,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
4,98,4,216,17,3,0,0,3280852174,LOW,May,1,1,2,2,New_Visitor,FALSE,TRUE
6,2771666667,2,900.5,24,2,0,0,0,LOW,May,2,4,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1,0,1,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
3,2508333333,0,0,25,3,0,0,0,LOW,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,86,2,0.013953488,1,0,HIGH,May,2,5,3,3,Returning_Visitor,FALSE,FALSE
1,27,0,0,4,1,0,1,0,LOW,May,1,1,1,4,New_Visitor,FALSE,FALSE
0,0,2,13,63,1,0.006153846,0,0,LOW,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
2,124,1,9,109,3,0.004861111,0,0,NORMAL,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,2,0,LOW,May,4,5,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0.083333333,3,0,HIGH,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,1,0,3,0,LOW,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,76,0,0,19,2,0.011764706,1,6034235294,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,TRUE
15,1629333333,3,214.5,112,3,0.004166667,1,0,LOW,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
1,62.5,3,196,36,1,0,0,0,LOW,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,0,0,0.2,3,0,LOW,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
6,51,0,0,26,1,0.007407407,0,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,1,78,18,3,0,1,0,LOW,May,4,1,1,4,Returning_Visitor,TRUE,FALSE
1,24,0,0,15,3,0,0,11548625,LOW,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
5,505,0,0,85,2,0.015,1,1377355814,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,3,0,NORMAL,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
4,38,3,909,23,3,0,0,2541321429,HIGH,May,2,6,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,3,0,1,51176,LOW,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
6,32.5,2,62.5,80,2,0.005714286,1,7530107143,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,108.5,0,0,2,3,0,1,0,HIGH,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
3,154,2,107,58,2,0,0,0,HIGH,May,2,5,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,79,3,0.018258179,2,0,LOW,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3,0.018181818,1,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,1189032258,6,104.5,111,2,0.005420054,0,1196414737,LOW,May,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,12,3,0.015384615,2,0,NORMAL,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
8,1925555556,1,91,109,2,0,0,128915,LOW,May,4,1,1,3,New_Visitor,FALSE,TRUE
2,40,1,9366666667,54,2,0.003773585,1,0,LOW,May,3,3,3,4,Returning_Visitor,FALSE,FALSE
2,267,0,0,8,2,0.04,2,0,LOW,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
6,107,1,10.5,5,3,0,0,0,LOW,May,2,2,1,5,New_Visitor,FALSE,FALSE
9,146,0,0,49,2,0.003636364,1,3490036364,LOW,May,2,2,3,4,Returning_Visitor,TRUE,FALSE
5,5483333333,0,0,26,3,0,0,4569873563,LOW,May,6,2,4,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,3,0,0,0,LOW,May,2,4,9,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1,0,2,0,HIGH,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,2,0,LOW,May,2,2,9,2,Returning_Visitor,FALSE,FALSE
2,29,1,38.5,32,3,0.004301075,1,3322666667,LOW,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0.1,3,0,LOW,May,1,1,3,6,Returning_Visitor,FALSE,FALSE
8,2398333333,2,33,79,2,0.000766284,0,0,LOW,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,3,0,1,0,LOW,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,210.5,0,0,131,2,0.009090909,1,8960896465,LOW,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,36.4,0,0,75,2,0.005479452,1,0,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,6916666667,0,0,35,3,0,0,0,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,3,0,2,0,HIGH,May,2,10,1,1,Returning_Visitor,FALSE,FALSE
3,5096666667,0,0,19,3,0,0,2362159091,LOW,May,1,1,1,2,Returning_Visitor,TRUE,TRUE
6,111,0,0,13,1,0,0,3665444444,LOW,May,2,2,2,2,New_Visitor,FALSE,TRUE
4,20,0,0,57,1,0.003508772,1,5304,LOW,May,2,5,2,6,Returning_Visitor,TRUE,FALSE
1,46,0,0,17,1,0.027777778,3,0,LOW,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,1,2,3,2,Returning_Visitor,FALSE,FALSE
2,125,0,0,7,0,0.025,3,0,LOW,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.133333333,3,0,LOW,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
1,7,0,0,26,3,0.008,1,184752,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
10,1751047619,3,69,22,2,0.01372549,3,4279294118,LOW,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
5,827.2,2,48.5,71,3,0,0,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,55,0,0,16,3,0.023529412,2,0,LOW,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
2,25,0,0,5,0,0.066666667,3,0,HIGH,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,3,0.022222222,2,0,LOW,May,2,2,9,4,Returning_Visitor,TRUE,FALSE
2,15,0,0,33,3,0,1,0,HIGH,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
2,93,3,808.5,33,2,0.018518519,2,0,NORMAL,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
4,73,0,0,34,1,0,1,0,LOW,May,2,5,4,3,Returning_Visitor,TRUE,FALSE
6,77,0,0,42,3,0.000757576,1,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,260,0,0,11,2,0,0,0,LOW,May,2,2,9,2,New_Visitor,FALSE,FALSE
2,13,0,0,17,2,0.0125,1,0,LOW,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
2,33,0,0,13,1,0,2,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,566,0,0,11,3,0,0,3426077778,NORMAL,May,1,1,8,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,1,0,3,0,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,2,0,0,0,NORMAL,May,4,1,3,4,Returning_Visitor,FALSE,FALSE
3,42,0,0,10,1,0,0,0,LOW,May,2,2,8,1,Returning_Visitor,TRUE,FALSE
7,8552916667,3,255.5,45,1,0.014814815,1,20905,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0,2,0,LOW,May,4,1,3,4,Returning_Visitor,FALSE,FALSE
4,191,0,0,45,2,0,1,0,NORMAL,May,2,4,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,2,0,0,0,LOW,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
8,186.5,0,0,57,2,0.005,1,234154,LOW,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,2,0,1,0,LOW,May,3,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,1,0.048888889,3,0,LOW,May,3,2,1,3,Returning_Visitor,TRUE,FALSE
4,47,0,0,26,3,0,1,0,LOW,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,0,0.025,2,0,LOW,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
0,0,1,1,93,3,0.021112782,2,0,HIGH,May,3,2,1,5,Returning_Visitor,TRUE,FALSE
1,10,2,108,89,2,0,0,0,NORMAL,May,4,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,1,0,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1,0,0,0,LOW,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,3,0.041666667,3,0,HIGH,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,3,0,LOW,May,2,2,8,4,Returning_Visitor,FALSE,FALSE
1,6,0,0,2,0,0,3,0,LOW,May,2,4,1,2,Returning_Visitor,FALSE,FALSE
11,3614761905,1,68,35,3,0.011149826,1,6072158537,LOW,May,2,2,2,2,Returning_Visitor,TRUE,FALSE
2,32,0,0,7,3,0,0,0,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,2,0.066666667,3,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,89,1,0.002528736,0,0,HIGH,May,1,1,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0,3,0,HIGH,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,3,0,HIGH,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
4,61,0,0,117,2,0.003418803,0,4995438177,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,1.5,43,2,0.015909091,2,0,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
9,7948833333,0,0,36,3,0.0175,1,2461425,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,3,0.066459627,3,0,HIGH,May,2,5,1,11,Returning_Visitor,FALSE,FALSE
7,89.9,3,84,58,3,0,0,9804262564,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3,0,1,0,LOW,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,3,0.014814815,1,0,LOW,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,2,0,LOW,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,27,0,0,15,2,0,0,0,LOW,May,1,1,1,1,Returning_Visitor,TRUE,FALSE
5,162.5,1,11,82,2,0.010714286,1,0,LOW,May,3,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,3,0.016666667,2,0,HIGH,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0,1,0,NORMAL,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
3,204.75,0,0,46,2,0.010119048,0,0,LOW,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,2,0,1,0,NORMAL,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.066666667,3,0,LOW,May,2,5,3,6,Returning_Visitor,FALSE,FALSE
2,32,0,0,30,3,0.006451613,1,1551193548,LOW,May,2,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,9,13,Returning_Visitor,FALSE,FALSE
3,112,0,0,20,3,0,1,268752,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,2,0.018392857,2,0,LOW,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
1,0,0,0,1,0,0.2,3,0,NORMAL,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
6,91.5,0,0,9,3,0.018181818,1,0,LOW,May,3,2,9,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,1,0,1,0,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
5,423.5,2,111.5,6,3,0.05,2,0,NORMAL,May,2,2,4,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,42,3,0,1,0,LOW,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
9,174475,0,0,43,3,0,0,3066624113,LOW,May,1,2,6,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,3,0.007142857,3,0,LOW,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,2,0.085714286,3,0,HIGH,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
1,9,5,86,26,3,0,0,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,26,0,0,11,3,0.022222222,0,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0.0125,2,0,LOW,May,2,2,5,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,3,0.011111111,2,0,LOW,May,3,2,4,2,Returning_Visitor,TRUE,FALSE
1,41,0,0,6,3,0,2,0,NORMAL,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,57,3,0.007142857,2,0,HIGH,May,2,2,3,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,2,0.004545455,1,0,HIGH,May,4,2,3,4,Returning_Visitor,FALSE,FALSE
3,40,0,0,10,3,0,1,0,LOW,May,4,2,1,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,3,0.025,2,0,LOW,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,0,0,3,0,HIGH,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,3,0,1,0,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,3,0,2,58488,LOW,May,2,5,3,6,Returning_Visitor,TRUE,TRUE
12,4183333333,2,85,127,3,0.004347826,1,2321101087,HIGH,May,2,2,5,6,Returning_Visitor,TRUE,FALSE
1,88,0,0,11,3,0,1,0,LOW,May,3,3,1,4,Returning_Visitor,FALSE,FALSE
2,86,0,0,36,2,0,0,0,NORMAL,May,2,10,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,3,0.003030303,2,0,HIGH,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0,1,58788,NORMAL,May,2,2,3,2,New_Visitor,FALSE,TRUE
1,5,2,134,101,3,0.038654646,3,0,NORMAL,May,1,1,1,6,Returning_Visitor,FALSE,FALSE
0,0,2,15,15,3,0,2,0,LOW,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
3,249,0,0,8,3,0.04,2,0,LOW,May,1,1,6,4,New_Visitor,TRUE,FALSE
1,20,0,0,8,1,0,1,0,LOW,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,3,0,0,124032,LOW,May,1,1,6,5,New_Visitor,FALSE,TRUE
3,100,0,0,8,2,0,0,0,LOW,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,NORMAL,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,32,0,0,9,1,0,1,1865333333,LOW,May,2,2,8,2,Returning_Visitor,TRUE,TRUE
5,90875,1,15,58,1,0.007526882,0,397647235,LOW,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,3,0,0,0,LOW,May,2,10,1,4,Returning_Visitor,TRUE,FALSE
1,10,0,0,11,1,0,0,0,LOW,May,1,2,1,1,Returning_Visitor,FALSE,FALSE
3,110.5,0,0,10,1,0,0,0,HIGH,May,1,8,1,11,New_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,2,0,LOW,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
4,14,0,0,28,3,0.007142857,1,0,LOW,May,4,1,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,2,0,LOW,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
